leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,okLETnwPi-ZS4N04jsImC6OELNgmrFUk_Ql6dq9AqppQVw0,오동1,949,1120,1039,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,_Qk2smEiifMI8hIKwVqGlHUEBSyx1wsPxMUVo6LWIq7m_g,FIORAKlNG,945,299,242,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,aUXo0Ji5GLb4tTTL93PgmsbuffTWaMnMFYvbcwHfi10NVA,Azhy,941,531,464,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,gfImEthWkGkxhVnOO60uO-IaEJlptVdMZD5GVSFSzo4unV0,교육잘받은도구,941,312,261,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,CE15OLo5e2QveGlS2VurmtNxENtIqF_LuAzDhZyZCJix0aI,튀자튀자아,940,269,214,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,hMy_Pcp7wmN378ZEz4byVmHHR792nfd4esTHpEtmGQT2vSA,Liiv OnFleek,939,1221,1158,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,zhfq8YwEYJf3Fi72jWWnvf3T--RQVIa3VHYHw6dcMl1yXLI,분신컨트롤,935,258,200,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,oJI_N6kzbT1R854mJz3wPkXbbY2aHUXt6fKmvHpj9RBcouXpvK8vMAKTrQ,Tangyuando,934,258,187,False,False,True,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,bgS0CyMoqMdV9cz4pCYMVF9HnF8sOZ37sP4keYP0sqFJP5E,Seize the day11,933,347,296,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,svwV8mgigWyFke_8oIMqMCX4VZCZ3rbA0GQZuKLdqXZL_Kg,Youtube heeseong,933,343,278,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,Ajaf1xw01QKbdBcz1oJpKsk1oBlso5WIXhqlSb0IEqmg0Bc,Liiv Winter,931,966,906,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,7MiK0-xfprUNLPhRd3QDbaebKdohA0HKsk1OwwbW54GKRfs,사 용 수,929,881,826,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,bZX-HHZz4CcG_AP3h6FdH0yrVZTbCX5hSMVQh_L8S1ZGqI3WHfo6Lc5U-Q,gyuvee,929,213,151,True,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,BlZ-keqHWaOvV6rlhu42m_35L4RCGRMAeiwDvKTgYE00wHY,Gen G Quid,928,1300,1229,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,8I3IWJmN17UsJeMH1ptteWw8JCOyDD6vDpjcdVC784Fq9jE,구체맛좀볼래,924,210,125,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,Y9bEVBRE-1tFhaFQK_rc-loHjYfnGVPyEZh5ELKW07UwMaE,아프리카 아라드,923,330,267,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,XYeTCt3BgJY7zJhWMC9_jT2Geo7QPqfIOTV5mKZGTDVNmLo,다없수질,921,300,246,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,XxixR2gAeZlNRW5GVQFvYwuStLIsk_JglE_7Uo3ENVzmPYc,팀 따라하기,919,311,230,False,False,True,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,vfrsJdI1gtYZJLJKgHeDVQykhIvH2E1aZZz165F5cdhbA_MopIGaRO8UQg,NeoKIein,918,421,346,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,lmITorlTAcKqTXLbLFLGYctiuUfwZz-EP4T25ADmN635sT8,어딘가좀아픈사람,916,861,803,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,gCJ0lIBQ7ReT8yz3SuuX14xCduIIHFH0y0bElmH9cVN4fyE,La Casa de PapeI,915,1122,1068,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,iGDneFDN8ZJqPHKZFxV-P-FMvIiARKWWuQ7oDYc9dmmiAg,BigFour44,915,776,709,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,FfgZdnvb2NGtwgaB7dXBbO0OMpNtIT7Ev5Refas4yZSgCGA,lIlIIllIlIIllIlI,915,222,174,False,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,dN_1sAoHXcgnMIgbXrwhLqH9JRxS9PYA2PKJBq2VUSNvsOwrbgo9HyWnVg,건어물 빵마루짱,914,133,78,False,False,True,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,VJ1hf2spv2eu3Ag6_8zi9NrDRrPW_RmcTbxFRIrwDWZMVA,여름아나를왜물어,913,329,264,False,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,PH0luiaE36PV4hbfgqokZPViHD_vhO-ywKo61U8Uju2yiDo,xinren,912,329,281,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,ZC9Lt29Dqu5Lh2_MPrGYPyMeF6GTOhLcixvvpIPAKGr5SMJI5J6JCo0XJg,Wor1d Champions,912,179,128,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,SguIrUi8y737MANT8tL_F7umkqbCBnbQsi12BUPoMfG2zMY,호잇이,905,817,761,True,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,WWPikOi8RfpSrRK3mohhIVy3StzMUevfzn8kP23ITjiAGT4,우울적울컥,903,500,446,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,UBA1MevI0JsRAUoIxZd6xfAJxyBq8XKDaDg6XM2S9KWefnFcAnctixWcEQ,미 호,902,254,198,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,RkemMMG67rKI8MXdNirLQ7iGu4qRR7VEBhgpCIYr2sq6SIo,700125,900,902,849,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,1OiB5fbv1I8BzAkhaFW7ogS6JQbBtos9jPzaZAbblksdwh0,drxdrxxxx2313124,900,858,791,False,False,True,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,eWPLmkc4CXSqa362ggDYvmrf1pwz2vj5kGKpaK7oT5H1unY,워 드,899,408,345,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,9l0YjjvdA1BpEIiuQK980I2fOcG901TYsWk4NDEODtwKaV0,포식자,898,825,771,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,CECTYCogl_Wgcxu1IqVQaIJYN_3n3e9UKv5SAFDV1eLhGZo,Avocadoda,893,547,490,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,EZ421C-ojbrHpcx2Mdwr4RptxI_8LKZkL_HfcGtvm8Nre9erEUPh1D8sug,구글 롤코코팀,893,153,88,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,6MPVaH2CStpY8aPp7ZjFLEQY7nUiQZfTo_6xz4enw-M75VI,듀오 구글 제드팀,887,432,381,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,J_A4ORRyHz7_VvRhm9YCliejuZZd4eTae_B61GDPf_lT_dk,양념형,886,545,476,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,09QVAQfslxTRKWQsqUMADfbR4o-iCFdSfCiMwexPVevZ9qo,사랑하지 않아,880,237,181,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,R3Hl_8MwVVjLG_v41ZkU5Sw3CARs2e-hZz8gukQevs6ZCPNvOaY2JrzNPA,깨달음을얻은남자,876,700,616,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,QDrdhK8Amjbh27ADbGGl7LxyN2Pu-4ejNbNel89lQRxNU-8,almond bon bon,874,148,88,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,1HouhkMS8SNwOXzXMDO7OuW87WJowqm23U6aGEySaHgCpf_L,Mung,873,293,218,False,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,ghbjn1CB9ge7pndsyFXtKzJliTZGYDB32_6OXyUeMcXbfQ,시부야카논사랑해,872,604,539,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,Lk3tinEP0RWttYrL2VbnK5kd8FFzm3C1LqC35ax-E_WOMAE,누쇤퍅,871,641,590,False,False,True,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,05hPNlI-FVaJkDm02Zjgv3KHdTMNKzGV8ttfugx960dinpd7R3wR_lSnhA,supi,871,161,119,False,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,cST5FVZBxArgzlQRMGWkToRchSBlhcdfDZOuiWVRly56eAk,이기고오쉽당,870,754,693,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,qSYoi7JgNDWAzgug2nytZiTF87Wu8uyLz_bb9Odlhnumhy-g,lIlIIIIlIIIlIIII,869,507,440,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,NmQ6QzZ8WH58jdm771fpkFHyfGAosHWS8jB2YEybnxv66TrGneKQeQUoYg,AASSH,867,594,534,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,mQL9a78F7HTmMGUsphM7CYtWa6qg7LYWKfq_Fpxm2JCY3HNkblSphATSIA,홀플레인,867,374,303,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,pwuG4FXUN922VjcI6nQpN2vaW-Xu4dcAAEdCRARUIcrNwEs,설빙따까리,865,576,477,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,NgrZJPa9DNaKjpVHEeXx0S7fpuKvbQEIXFnnmtlCNUenyn2NuLwBK5Su4A,FA Young JG,864,271,214,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,4KNB7jSjgZPI14Mdu2KYjlJLaLHaRuv4MEG4nMrRoF3x1Es,구석에앉아있기,861,252,194,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,HQrO8YGvkxIbr88SsAA-5cNeHmfuw_raogcZBc8vePcIz1k,HLE Bautt,859,547,496,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,lMzDok2NPLJFBY4l0HNZLEAKbxvtpzwEngkIxYP0K_BOG10,7810206,858,477,417,False,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,6WXMROXLAhlxL8o5Gt9adQYfOIbMAtL1EZFAQMjOd-yhWVM,강의 듀오 제드팀,857,579,518,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,ZI0LSey_-NBIK26ikZz4I2FpzldQ4jLyI92HzrvTbjyD4KA,MIDKlNG,856,207,144,False,False,True,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,YyYlgD03q9sVZHzyXrFgILeEPh00ACat7gFVS_rJDeh4gHs,숟뀨락,855,613,560,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,DvrWMf5MTWs83jo5q_6yFGDmw0jHkefxcFSmvNmNY1z-6DI,Let me sup,854,826,770,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,f4Ksr4p0ZUgHtizSYFL5riCbQtLyCpPcwrn8LFVaaqDg0Q,Tadpole Galaxy,847,388,325,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,zsn_4a7mYT37nWbJY2X1p_nLxduLZJ3BKFQjUefcdUOIBzshgcQIJKV1uQ,dangyadangyadang,842,633,562,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,mmyFuZUcohtpak7_0q5hxN5E7ArBY8xn6g0pY-44jhGie0M,AF Le5,840,960,908,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,M1dnFQJvQ3_x0v7MTE_4dekd5RKdEfzCYVuglJKgZR6cn4ORCgkwDJSxCQ,어리고싶다,839,603,558,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,bTmay3AYKUIZH9_1mxNkXwXfLEXKcujqtjTfzwNj3QGcEm4,초록매실 요정,839,453,397,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,sC12YgtXzQkz_8jjl8qFjxipP9GmBcE5KhGaUYFKYTU_2w,T1 Roach,838,500,444,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,ujamHaMqA_AtF6_2RFFahFvQgPl5U36LbW37LAO45xdUVAQ,못할 때도 있지,838,475,420,False,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,wiMbWtiplqPgzUPGOgtXSevOiopZTCvZMvZ3RsMMsUdVg50,미드조지기,833,1014,961,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,4l0LHMwLVdOow8ytCYoZq2V4272QwT2hWPYiURVEQha96g,엔 햐,833,209,159,False,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,Knqd82-7Kzc06k2Yxh6YdVbdxZDGIeUvGg3drmt8z4CKLg,광팔햄,830,566,501,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,_dB7TIsCFNUoP30_w5ucqC28qSMflRdrTGsYUuM23yLLBns,Practice,830,303,250,False,False,True,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,ePsSQ6ewFCJnCNfChpPSw_oJXMPJwNdyZ7sxicvT1KPZmQ,PhasedKiller,828,267,205,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,yShNHggGsiasy6gsEXuiPs0akB9EuoATmFHcQoyrKaJmZrap8prvkgk-Nw,Love dont stop,827,593,537,False,False,True,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,LgpgsUIfWbZezQWE_gjAFFhfuyS09zHRfb9dVkqJUuTrMdk,으 하하 맛 있 어,825,116,70,False,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,ULhM1MY__S-jUzn2iVI5S3D9hzoqNi66pFpAHM-ZEBeJtG0,Fox B Pat,824,450,393,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,WC6_92cmf9BMEZdOfnkiE2NHm5rv2EGbhtShMXwVKRhQRNI,끼릭끼리릭,823,707,683,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,_EsEahJHTxNfGh3jbYHjFpnjoLMmekKvwfS5arvxxGpVHFEkqCsHGYQmOA,옆동산외계인,823,697,629,False,False,True,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,NlCpnxtL-Kfkpkjo5J5YNNlUepyCtJA-1FWHTR-Azk216x0,Weasely,823,446,334,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,Ua5iTL5B1DoZdVxlPkVv7rd-9CE9dHFH2wnu5MJDtePkUYs,아라드,822,342,275,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,Rm7b6BUsuZU1W04-QYUrWQYVQ0F4CyB6KqlYsKmnNj6z7g,근성맨,821,785,718,False,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,ZpF1oySPH_SZXrxHkGXalBV-A-OQ7nCEKbtOEh3KW-asMcA,qhwkdlru,821,336,267,False,False,True,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,21jWHFyNX8zUGJeQwcTY9NJ9IpTVXoURBtogR475GlhiyTed,전서방 닭갈비,818,567,509,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,028tHBnUDl5tYOZ7OF0QXxXqqOJVwgs-F40YOpCgQAj40gY,szygszn,817,871,806,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,-ni8F6zuOzrin1pKOpjFcGCPO1BJpz_1PbVE14V0goJ90oo,SPG BaeKHo,816,633,586,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,LUA2LDWBlifu0s79EbEzl6azrLl5p0kerd94J4SpbXofWlQ,05프로하고싶어요,815,374,318,False,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,PwNtIb65nQ2qT_rGqebKM72CxFw1oafkOycCJycZn9LOFOI,Sangchu,814,236,187,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,7xO_1MgupCC_czfNB1hGosh4viZpiDmIJm3esvBI-jJSm84,Indexy,813,1094,1039,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,JPP6NhZ_Mcmq8J_OGfcbSvGeV2Lh6weIScqqpuoEsR-VyaM,wkqhrudl,813,873,831,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,OW7CjL6iVcHK5yThgk6woEo0nUTiK9wEqFkXzGWTX7e968wndZyZJ2hYKw,i sushi,813,98,53,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,ft6sUDH_KyZiRmkfFLexy0iV4NIO8HZuifmJRgSF0Rnrbb6X-L0_isiOkg,zxcsazxcazdz,812,649,591,False,False,True,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,TO0XHAqLil95TmelhCnSWF6s9ayKj4lDSk8UjamtGmVlCRRjXQN0efBGPQ,산속의 토끼,812,231,183,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,oaQCIFEUTKjUjhIwqNfKpbE9wlVZLQ80yfbfxxinlNQKeDM,Savage,811,1193,1127,False,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,0vjF26q7wCtg6dbg7izd33HgWxAMt3FS8DXFHQj8YExQjhjzhibt-ig5rQ,unlucky boy1,811,1084,1019,False,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,5OQPBvju7AykNzfV3hMS5OLiU9mtww2qopcGpTajZr9pmkA2,강아지도 좋아,810,773,723,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,sXM3eKHFNdrqkO9jzgccuEY0Hjkzysf9XSOqFCjf7SoH_NQ,검색하려면여기에,807,413,364,False,False,True,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,PV9gBtudN-uqufg6mb_ZWGtqH-TwLuPQqulq5FQXlP5Q3LI,졸며게임,807,277,229,False,False,False,False
a37af09b-ecb8-3664-9453-cf2b0138dd6e,RANKED_SOLO_5x5,GRANDMASTER,I,DFPiezDzs2z6WOzi3kgKjed3jsHuSicNVSfxU2zr0HdLWLQ,Destiny,832,434,375,False,False,False,True
a37af09b-ecb8-3664-9453-cf2b0138dd6e,RANKED_SOLO_5x5,GRANDMASTER,I,WiAtoDdUpXVkY1RMulQcRIbPTv05U24umaaxfBat2wBAC4rh,듀오강의코코팀,781,156,94,False,False,True,False
a37af09b-ecb8-3664-9453-cf2b0138dd6e,RANKED_SOLO_5x5,GRANDMASTER,I,Uw9Mcm_DFjYK9Z_cNHGJEQ1pt7ml0sFyaIztPRGfEiObpcXqGgn3CxIRYg,나는변신할것이다,765,808,739,False,False,True,False
a37af09b-ecb8-3664-9453-cf2b0138dd6e,RANKED_SOLO_5x5,GRANDMASTER,I,xakJh7mzG6gyZAxiWN64Dj2aefWZAkl_XcijNNAF4e0ksEA,L1sure,759,319,270,False,False,False,True
a37af09b-ecb8-3664-9453-cf2b0138dd6e,RANKED_SOLO_5x5,GRANDMASTER,I,O6HTUXUHFR8zlvErA4BW7ihf1bBqOTaWUpO09I7nYQnnqmk,고구마태풍,753,498,440,False,False,True,True
a37af09b-ecb8-3664-9453-cf2b0138dd6e,RANKED_SOLO_5x5,GRANDMASTER,I,hDKXcTRtk5VltMDoVJfkGJVn2lyLuAXaOOLETC3BIahYGWc,DRX 홍창현,747,683,634,False,False,True,False
a37af09b-ecb8-3664-9453-cf2b0138dd6e,RANKED_SOLO_5x5,GRANDMASTER,I,chzjuEZvvrsAsMDf1S-PJLDULqhmkfzRPDtSgYP54fY-sQ,CHAN SAY,744,583,537,True,False,False,True
a37af09b-ecb8-3664-9453-cf2b0138dd6e,RANKED_SOLO_5x5,GRANDMASTER,I,5WB-8pVznNGf5U5wQ0mZkOJJEKu3NFYgxs5B1ORsWLSpYR0,커피물조절장인,743,902,838,True,False,False,False
a37af09b-ecb8-3664-9453-cf2b0138dd6e,RANKED_SOLO_5x5,GRANDMASTER,I,7ygciNe16zmpXrqOn-Yf2Cen1N2rJmLrTqxf2GOE-o4NGpc,기억을 찾는 소녀,742,968,915,False,False,True,False
a37af09b-ecb8-3664-9453-cf2b0138dd6e,RANKED_SOLO_5x5,GRANDMASTER,I,6nOMFVsu1EznbW9xv8eMPuBGVpswMuQ4IJpjb_Niw4MGhvKVbNd-SUpdpw,P90MY,742,188,127,False,False,True,False
a37af09b-ecb8-3664-9453-cf2b0138dd6e,RANKED_SOLO_5x5,GRANDMASTER,I,WYttvFlOHzBCVmcqr1b50EPW_LoB6egBLNeH307MYBT8iVw9KlbfIvLIbg,tutubaobei,741,208,143,False,False,True,True
a37af09b-ecb8-3664-9453-cf2b0138dd6e,RANKED_SOLO_5x5,GRANDMASTER,I,Txdml8pK4tookhVLpyOdvUKo30MeNQ0gjzUjQI0T6BIN_u8,tiansq,740,536,479,False,False,True,False
a37af09b-ecb8-3664-9453-cf2b0138dd6e,RANKED_SOLO_5x5,GRANDMASTER,I,9FjvrRCKu0Rf4QRljTlybi4yhpaAPQgFUDe4NrYTmynxMEo0O9UtyFp8ZA,언젠가만나게되는,740,146,101,True,False,False,True
a37af09b-ecb8-3664-9453-cf2b0138dd6e,RANKED_SOLO_5x5,GRANDMASTER,I,4Q8kHg8T5UH616EAzacuyoB-meagneh8qHrvJ_z63sm-WHQ,메 피,739,380,326,False,False,True,False
a37af09b-ecb8-3664-9453-cf2b0138dd6e,RANKED_SOLO_5x5,GRANDMASTER,I,lO4NI0c6hzMvi1LKM-6aQtFg0UoakMTpDo103ijHi2DKfpoN7yUghKUG7g,유튜브 홍코노,737,225,168,False,False,False,False
a37af09b-ecb8-3664-9453-cf2b0138dd6e,RANKED_SOLO_5x5,GRANDMASTER,I,sPT5LO2fhYzswySn1vV_TMzw-aZ0l5JvrfL_SY9alVdXYf8,daya1,737,178,136,False,False,False,False
a37af09b-ecb8-3664-9453-cf2b0138dd6e,RANKED_SOLO_5x5,GRANDMASTER,I,ot-Tf_tl51q8mdI2xKag1v3RTdaCpuKQo2RYIKmg1uOc0h0,EWrRS,735,169,122,False,False,True,False
a37af09b-ecb8-3664-9453-cf2b0138dd6e,RANKED_SOLO_5x5,GRANDMASTER,I,-W0QfY2bOYKiMz1z8C8aewGJSf8IEY2eXmfrdVztsgH5xBuq75FaRuTXCg,sibaaaaaaaaaaa,733,984,892,False,False,True,False
